index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;17;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
2;6;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
3;13;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
4;6;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;9;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
6;7;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
7;2;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
8;13;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
9;10;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
10;15;10;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
