index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;7;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
2;3;15;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
3;12;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
4;5;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;16;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
6;3;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
7;1;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
8;16;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;12;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;17;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
11;2;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
12;2;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;11;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
14;17;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;1;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
16;9;11;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
17;10;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
18;3;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;16;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
20;4;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
