index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;10;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;7;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
3;14;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;1;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
5;6;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;12;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;11;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
8;4;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;1;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
10;11;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
11;5;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;7;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;7;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
14;6;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;4;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
16;17;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
17;15;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
18;3;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
19;15;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;5;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
21;2;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;13;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
23;2;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
24;6;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;13;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
26;7;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
27;9;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
28;6;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
29;9;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
30;14;9;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
