index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;6;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
2;5;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
3;14;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
4;14;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
5;5;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
6;12;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
7;12;3;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
8;12;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
9;7;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
10;13;8;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
11;5;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
12;14;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
13;8;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
14;3;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
15;11;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
16;10;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
17;2;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
18;2;5;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
19;14;3;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
20;5;8;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
21;2;13;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
22;1;3;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
23;3;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
24;14;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;4;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
26;14;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
27;4;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
28;12;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
29;14;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
30;8;10;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
31;9;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
32;9;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
33;14;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
34;3;12;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
35;10;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;12;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
37;7;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
38;12;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
39;10;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
40;6;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
41;3;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
42;14;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
43;13;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
44;2;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
45;7;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
46;10;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
47;12;14;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
48;14;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
49;9;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
50;4;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
