index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;13;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
2;6;8;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
3;11;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;12;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
5;14;3;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
6;4;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;5;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
8;10;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;13;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
10;5;12;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
11;3;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
12;7;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
13;3;14;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
14;8;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
15;2;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
16;7;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
17;8;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
18;2;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
19;12;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
20;10;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
21;10;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
22;9;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
23;10;4;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
24;2;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;12;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
26;11;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
27;2;13;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
28;12;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
29;6;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
30;4;9;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
31;3;10;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
32;3;4;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
33;4;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
34;4;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
35;12;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
36;8;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
37;3;12;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
38;10;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
39;11;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
40;14;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
41;8;10;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
42;10;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
43;11;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
44;8;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
45;14;3;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
46;12;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
47;5;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
48;9;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
49;14;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
50;1;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
51;2;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
52;3;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
53;2;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
54;13;5;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
55;6;2;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
56;11;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
57;13;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
58;2;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
59;5;14;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
60;10;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
