index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;16;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
2;7;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
3;2;10;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
4;14;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;9;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
6;13;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
7;1;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;17;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
9;3;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
10;10;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
11;2;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;6;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
13;2;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
14;5;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
15;2;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
16;1;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
17;12;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
18;3;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
19;1;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;7;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
21;8;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
22;16;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
23;3;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
24;9;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
25;5;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
26;13;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
27;2;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;13;5;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
29;17;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
30;15;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
31;7;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
32;4;13;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
33;12;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
34;3;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
35;3;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
36;16;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
37;5;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
38;10;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
39;1;11;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
40;10;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
41;9;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
42;5;8;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
43;1;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
44;12;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
45;6;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
46;15;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
47;3;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
48;13;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
49;14;17;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
50;7;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
51;1;3;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
52;6;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
53;12;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
54;10;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
55;4;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
56;1;6;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
57;7;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
58;1;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
59;12;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
60;17;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
61;1;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
62;4;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
63;10;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
64;8;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
65;6;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
66;3;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
67;5;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
