index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;4;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
2;16;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
3;10;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
4;17;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;13;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
6;11;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
7;7;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;3;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
9;15;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
10;10;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
