index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;12;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
2;8;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
3;16;12;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
4;14;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
5;6;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
6;7;12;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
7;16;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
8;15;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
9;10;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
10;1;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
11;8;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
12;12;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
13;16;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
14;16;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
15;2;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
16;9;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
17;16;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
18;8;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
19;3;6;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
20;9;12;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
21;9;4;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
22;15;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
23;12;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
24;10;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
25;11;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
26;5;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
27;15;12;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;7;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
29;10;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
30;5;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
31;7;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
32;17;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
33;17;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
34;10;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
35;11;12;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
36;9;4;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
37;4;9;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
38;6;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
39;9;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
40;10;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
41;15;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
42;8;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
43;13;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
44;10;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
45;3;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
46;9;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
47;2;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
48;12;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
49;17;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
50;7;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
51;6;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
52;17;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
53;11;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
54;10;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
55;9;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
56;10;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
57;17;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
58;9;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
59;1;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
60;17;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
