index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;4;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;16;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
3;10;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
4;17;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;13;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;11;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
7;7;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;3;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
9;15;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;10;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
