index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;14;9;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
2;7;16;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
3;6;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
4;2;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
5;2;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
6;10;15;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
7;15;17;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
8;15;5;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
9;15;8;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
10;15;10;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
11;10;4;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
12;7;11;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
13;17;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
14;4;8;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
15;12;2;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
16;17;10;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
17;4;10;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
18;5;9;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
19;14;3;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
20;12;16;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
21;7;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
22;5;13;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
23;17;3;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
24;7;14;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
25;4;5;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
26;15;2;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
27;11;14;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
28;7;2;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
29;15;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
30;4;17;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
31;3;16;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
32;16;13;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
33;14;9;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
34;15;13;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
35;12;14;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
36;14;7;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
37;3;15;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
38;2;8;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
39;14;1;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
40;4;14;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
41;2;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
42;13;8;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
43;7;14;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
44;9;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
45;15;13;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
46;7;11;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
47;7;12;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
48;9;8;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
49;2;16;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
50;9;5;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
51;9;2;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
52;1;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
53;14;12;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
54;2;17;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
55;14;16;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
56;3;8;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
57;17;8;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
58;15;7;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
59;15;11;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
60;13;9;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
61;8;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
62;4;3;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
63;10;9;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
64;13;3;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
65;17;2;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
66;6;4;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
67;8;6;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
68;10;13;3;10000.000000;22.000000;0.000375;0.000000;0.000000;1
69;16;8;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1
70;6;10;4;20000.000000;16.000000;0.000500;0.000000;0.000000;1

Nb_Served_Demands;70
Nb_Blocked_Demands;0
Nb_Served_Slices;243
Nb_Blocked_Slices;0
