index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS;Routed
1;8;6;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
2;12;2;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
3;10;13;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
4;1;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
5;4;14;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1
6;14;8;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
7;8;1;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
8;14;10;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
9;12;5;6;50000.000000;16.000000;0.000750;0.000000;0.000000;1
10;2;10;3;100000.000000;13.000000;0.000375;0.000000;0.000000;1

Nb_Served_Demands;10
Nb_Blocked_Demands;0
Nb_Served_Slices;51
Nb_Blocked_Slices;0
