index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;7;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
2;3;15;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
3;12;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;5;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;16;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
6;3;6;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
7;1;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
8;16;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
9;12;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;17;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
11;2;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
12;2;3;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
13;11;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
14;17;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
15;1;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
16;9;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
17;10;1;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
18;3;6;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
19;16;9;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
20;4;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
