index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;13;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;8;12;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
3;13;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;5;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;3;8;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
6;1;16;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
7;17;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;5;18;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;11;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;16;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
11;13;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
12;6;13;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
13;17;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
14;4;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;9;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
16;3;8;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
17;11;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
18;9;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;15;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
20;15;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
21;15;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;4;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
23;4;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
24;10;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
25;14;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
26;13;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
27;13;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
28;13;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
29;2;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
30;18;3;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
31;6;9;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
32;3;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
33;10;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
34;10;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
35;8;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;5;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
37;9;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
38;17;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
39;3;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
40;14;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
41;17;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
42;11;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
43;1;11;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
44;11;2;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
45;10;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
46;11;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
47;15;12;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
48;10;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
49;8;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
50;13;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
51;7;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
52;15;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
53;18;12;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
54;15;18;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
55;17;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
56;13;18;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
57;3;8;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
58;17;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
59;2;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
60;16;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
61;9;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
62;5;18;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
63;5;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
64;8;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
65;9;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
66;18;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
