index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;2;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;11;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
3;9;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;14;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
5;1;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;3;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;14;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
8;13;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;6;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
10;4;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;14;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;1;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;11;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
14;10;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;14;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;10;16;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
17;13;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
18;15;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
19;4;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
20;4;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
21;5;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;3;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
23;10;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
24;1;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
25;3;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
26;3;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
27;3;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
28;12;6;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
29;16;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
30;15;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
31;8;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
32;7;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
33;8;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
34;12;2;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
35;14;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
36;5;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
37;14;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
38;16;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
39;15;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
40;10;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
41;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
42;17;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
43;8;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
44;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
45;4;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
46;3;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
47;7;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
48;12;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
49;15;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
50;1;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
51;13;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
52;4;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
53;12;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
54;10;16;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
55;15;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
56;9;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
57;2;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
58;4;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
59;5;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
60;10;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
61;8;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
62;17;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
63;4;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
64;3;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
65;4;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
66;11;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
67;14;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
68;8;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
69;4;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
70;16;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
71;17;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
72;10;16;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
73;3;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
74;8;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
75;13;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
76;9;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
77;2;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
78;9;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
79;1;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
80;6;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
81;8;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
82;2;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
83;12;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
84;8;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
85;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
86;6;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
87;13;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
88;2;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
89;16;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
90;9;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
