index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;4;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;6;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
3;1;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
4;12;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;9;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;13;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;5;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
8;11;8;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
9;8;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;11;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
11;14;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;10;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
13;3;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
14;15;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;9;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
16;16;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
17;6;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
18;4;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
19;15;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
20;7;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;10;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
22;1;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
