index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;3;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
2;2;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
3;6;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;11;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;9;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
6;13;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;2;12;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
8;14;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
9;5;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
10;7;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
11;8;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
12;4;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
13;14;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
14;7;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
15;7;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
16;11;13;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
17;11;7;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
18;5;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
19;11;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
20;8;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
21;5;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
22;10;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
23;11;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
24;6;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
25;10;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
26;12;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
27;3;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
28;4;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
29;9;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
30;8;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
31;8;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
32;13;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
33;13;11;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
34;1;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
35;9;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
36;10;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
37;2;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
38;6;2;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
39;6;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
40;8;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
41;12;5;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
42;9;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
43;9;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
44;4;9;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
45;13;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
46;12;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
47;13;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
48;7;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
49;3;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
50;9;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
