index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;15;8;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
2;14;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
3;16;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
4;5;1;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
5;14;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
6;13;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;11;18;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
8;18;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
9;11;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;4;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
