index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;13;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
2;13;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
3;10;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
4;13;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
5;5;1;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
6;2;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;10;9;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
8;1;3;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
9;1;5;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
10;6;8;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
11;10;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
12;14;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
13;8;5;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
14;6;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;7;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
16;7;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
17;4;9;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
18;8;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
19;9;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
20;4;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
21;2;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
22;7;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
23;14;3;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
24;2;12;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
25;5;12;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
26;13;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
27;10;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
28;11;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
29;9;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
30;2;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
31;1;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
32;6;2;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
33;10;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
34;8;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
