index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;10;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;13;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
3;5;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
4;5;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
5;15;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;16;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;3;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
8;1;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
9;15;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
10;4;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
11;6;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;15;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
13;5;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;3;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;13;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
16;8;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
17;7;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
18;14;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;13;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;8;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;11;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;14;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
23;11;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
24;3;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
25;2;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
26;14;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
27;5;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
28;17;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
29;8;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
30;4;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
31;14;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
32;17;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
33;3;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
34;9;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
35;13;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
36;15;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
37;6;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
38;2;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
39;16;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
40;1;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
