index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;17;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;6;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;13;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
4;6;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;9;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;7;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;2;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
8;13;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
9;10;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;15;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
