index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;15;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;17;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
3;16;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
4;6;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
5;16;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;9;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
7;9;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;16;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
9;3;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
10;13;9;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
11;10;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
12;7;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
13;16;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
14;15;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;3;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
16;13;9;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
17;11;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
18;1;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;16;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;10;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
21;2;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;9;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
23;14;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
24;10;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
25;1;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
26;5;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
27;7;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
28;10;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
29;16;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
30;6;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
31;6;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
32;8;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
33;3;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
34;9;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
35;12;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
36;1;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
37;1;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
38;14;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
39;16;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
40;11;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
41;6;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
42;17;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
43;1;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
44;9;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
45;4;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
46;11;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
47;4;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
48;12;3;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
49;1;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
50;12;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
51;5;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
52;11;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
53;2;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
54;16;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
55;1;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
56;10;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
57;6;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
58;9;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
59;8;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
60;6;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
61;8;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
62;13;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
63;8;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
64;11;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
65;2;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
66;4;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
67;7;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
68;10;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
69;15;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
70;14;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
71;8;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
72;16;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
73;15;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
74;14;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
75;5;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
76;8;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
77;13;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
78;1;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
79;6;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
