index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;14;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;10;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
3;5;14;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
4;13;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;14;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;4;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
7;15;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
8;17;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;9;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
10;7;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
11;3;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
12;15;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
13;1;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
14;5;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;10;14;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
16;11;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
17;11;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
18;12;2;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
19;15;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;6;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
21;9;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;6;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
23;11;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
24;12;6;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
25;16;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
26;3;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
27;3;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
28;7;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
29;9;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
30;4;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
31;15;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
32;7;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
33;5;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
34;3;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
35;8;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
36;10;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
37;9;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
38;6;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
39;3;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
40;6;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
